,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
1216,0.48,0.536,-11.165999999999999,0.0427,0.488,4.22e-05,0.581,80.617
1217,0.545,0.64,-9.937000000000001,0.22399999999999998,0.00249,0.0304,0.606,80.544
1218,0.261,0.8220000000000001,-8.481,0.0858,0.00218,0.184,0.64,175.74099999999999
1219,0.5329999999999999,0.8029999999999999,-6.702000000000001,0.0376,0.0447,0.0,0.165,109.99799999999999
1220,0.413,0.725,-5.787000000000001,0.0324,0.369,2.1600000000000003e-05,0.44,124.618
1221,0.34700000000000003,0.433,-13.206,0.0882,0.26,0.000413,0.20199999999999999,77.24600000000001
1222,0.5329999999999999,0.8909999999999999,-3.822,0.0332,0.0842,0.00045,0.831,122.51700000000001
1223,0.469,0.537,-10.421,0.152,0.0241,0.00201,0.7829999999999999,124.193
1224,0.37,0.767,-9.435,0.0595,0.00868,0.00053,0.36,148.56
1225,0.305,0.8009999999999999,-7.776,0.0418,0.312,0.0339,0.37200000000000005,94.0
1226,0.287,0.757,-6.482,0.0591,0.204,0.000294,0.35700000000000004,108.554
1227,0.586,0.7,-9.558,0.0363,0.0589,0.00125,0.897,147.245
1228,0.601,0.9279999999999999,-4.38,0.0481,0.013999999999999999,0.000113,0.625,115.999
1229,0.294,0.6409999999999999,-9.316,0.0291,0.0163,0.22,0.226,79.759
1230,0.435,0.987,-4.667,0.16,0.000195,0.0847,0.10099999999999999,103.16
1231,0.6990000000000001,0.467,-8.578,0.0375,0.685,0.0,0.764,119.287
1232,0.521,0.721,-7.699,0.0254,0.0034799999999999996,0.0113,0.611,97.57799999999999
1233,0.475,0.946,-6.484,0.0407,0.00364,0.000364,0.691,148.248
1234,0.336,0.366,-13.484000000000002,0.0292,0.62,0.0,0.48,178.122
1235,0.28,0.9079999999999999,-5.5089999999999995,0.109,0.0327,8.85e-06,0.26,118.698
1236,0.508,0.912,-8.049,0.0368,7.06e-05,0.40299999999999997,0.682,117.58200000000001
1237,0.654,0.929,-5.906000000000001,0.0998,0.0468,0.0,0.902,144.774
1238,0.461,0.784,-6.733,0.0452,0.00294,3.37e-05,0.634,125.598
1239,0.618,0.748,-8.905,0.361,0.0384,4.1e-06,0.662,134.001
1240,0.231,0.43,-11.600999999999999,0.0301,0.44799999999999995,0.00141,0.155,104.66799999999999
1241,0.5379999999999999,0.71,-8.26,0.0304,2.24e-05,0.00148,0.564,119.914
1242,0.426,0.687,-6.926,0.0329,0.409,0.0,0.18899999999999997,84.141
1243,0.39299999999999996,0.364,-10.945,0.0345,0.0021,0.0703,0.308,118.566
1244,0.485,0.863,-9.027000000000001,0.0495,1.22e-05,0.0162,0.767,116.835
1245,0.598,0.6759999999999999,-9.211,0.0279,0.13,0.225,0.805,114.169
1246,0.541,0.5710000000000001,-8.308,0.16,0.0123,1.55e-06,0.73,77.335
1247,0.456,0.395,-10.129,0.0293,0.359,0.000173,0.243,132.611
1248,0.34600000000000003,0.335,-12.453,0.0339,0.575,0.00674,0.213,84.204
1249,0.508,0.9279999999999999,-10.867,0.0867,0.0009880000000000002,0.649,0.36200000000000004,109.36200000000001
1250,0.631,0.932,-4.1419999999999995,0.0354,0.0436,0.13699999999999998,0.971,122.429
1251,0.731,0.797,-9.992,0.0309,0.0771,0.0248,0.9329999999999999,148.192
1252,0.6829999999999999,0.594,-8.289,0.0347,0.385,8.609999999999999e-05,0.7340000000000001,115.09899999999999
1253,0.45399999999999996,0.91,-7.766,0.0448,0.0866,0.0996,0.629,125.116
1254,0.5660000000000001,0.6729999999999999,-10.814,0.306,0.565,1.13e-06,0.583,114.385
1255,0.754,0.759,-5.218,0.302,0.153,0.00010800000000000001,0.435,126.366
1256,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.259,133.52
1257,0.28600000000000003,0.856,-6.777,0.0585,0.0238,0.0542,0.696,162.12
1258,0.513,0.674,-13.325999999999999,0.0271,0.0225,0.159,0.687,101.619
1259,0.46399999999999997,0.612,-12.019,0.0591,0.11599999999999999,0.0055899999999999995,0.496,91.499
1260,0.327,0.873,-10.779000000000002,0.0514,4.99e-06,0.0172,0.48,153.012
1261,0.6920000000000001,0.49700000000000005,-7.316,0.11900000000000001,0.6759999999999999,0.0,0.475,81.308
1262,0.52,0.27399999999999997,-10.661,0.0363,0.843,0.0165,0.222,64.21
1263,0.41200000000000003,0.902,-11.6,0.405,0.0484,0.131,0.42200000000000004,89.74
1264,0.45299999999999996,0.5429999999999999,-10.106,0.0366,0.297,0.0,0.282,151.362
1265,0.48100000000000004,0.262,-15.73,0.0414,0.735,0.0114,0.375,122.883
1266,0.5589999999999999,0.825,-10.725,0.0401,0.0771,0.0,0.805,122.821
1267,0.599,0.7440000000000001,-8.72,0.0316,0.131,0.00275,0.723,91.259
1268,0.33399999999999996,0.9009999999999999,-4.21,0.0899,0.00227,0.0192,0.6940000000000001,148.80100000000002
1269,0.47700000000000004,0.535,-12.285,0.0438,0.627,0.141,0.505,124.12299999999999
1270,0.47200000000000003,0.946,-4.591,0.145,0.0372,0.0,0.486,177.489
1271,0.418,0.7,-6.4879999999999995,0.0291,0.0332,0.000127,0.593,171.918
1272,0.354,0.8640000000000001,-3.878,0.0386,0.094,0.0,0.436,162.252
1273,0.451,0.828,-3.904,0.0328,0.000197,0.0128,0.498,105.882
1274,0.474,0.643,-6.879,0.0259,0.0459,1.07e-05,0.268,79.461
1275,0.536,0.4,-7.7170000000000005,0.0263,0.6659999999999999,0.000906,0.146,90.32
1276,0.588,0.731,-8.299,0.0398,0.016,0.184,0.606,106.177
1277,0.551,0.9129999999999999,-4.063,0.0466,0.0263,1.3500000000000001e-05,0.544,119.992
1278,0.61,0.8240000000000001,-6.046,0.0534,0.0136,1.75e-06,0.8190000000000001,134.99200000000002
1279,0.672,0.841,-5.992000000000001,0.0285,0.0767,0.0,0.82,125.43700000000001
1280,0.623,0.127,-14.935,0.0306,0.452,0.0,0.237,91.625
1281,0.447,0.585,-8.058,0.0642,0.185,1.7800000000000002e-05,0.40399999999999997,104.471
1282,0.45799999999999996,0.795,-3.265,0.0574,0.00316,0.000202,0.513,123.229
1283,0.273,0.953,-8.76,0.0768,0.0146,0.0173,0.445,100.26
1284,0.456,0.264,-14.519,0.0314,0.7240000000000001,0.000129,0.34600000000000003,120.40899999999999
1285,0.327,0.895,-7.428,0.0367,0.0005639999999999999,0.0159,0.898,169.39
1286,0.457,0.904,-5.303,0.0747,0.000239,0.0879,0.48,141.03799999999998
1287,0.42700000000000005,0.9,-3.674,0.0499,0.11599999999999999,1.75e-05,0.599,104.655
1288,0.475,0.401,-11.672,0.0515,0.0285,5.7999999999999994e-05,0.475,84.742
1289,0.629,0.785,-10.761,0.0471,0.0249,9.45e-06,0.8690000000000001,108.531
1290,0.309,0.649,-8.994,0.035,0.0158,0.00595,0.313,166.915
1291,0.23399999999999999,0.75,-7.034,0.0738,0.369,0.000805,0.316,173.82
1292,0.486,0.7440000000000001,-7.176,0.0404,0.0204,0.00298,0.36200000000000004,132.446
1293,0.359,0.981,-3.622,0.303,0.00125,0.00236,0.271,178.98
1294,0.544,0.7390000000000001,-7.382999999999999,0.0517,0.00392,0.000143,0.32799999999999996,118.287
1295,0.34600000000000003,0.5760000000000001,-11.495,0.0286,0.0156,0.0945,0.308,93.17399999999999
1296,0.588,0.301,-14.979000000000001,0.0294,0.221,0.00236,0.19,112.458
1297,0.52,0.41100000000000003,-12.536,0.025,0.20199999999999999,0.153,0.28,75.235
1298,0.252,0.915,-5.9670000000000005,0.0574,0.000595,5.4000000000000005e-05,0.428,171.142
1299,0.505,0.983,-1.795,0.0968,0.00041500000000000006,0.0,0.299,130.006
1300,0.49200000000000005,0.446,-17.180999999999997,0.064,0.025,0.8740000000000001,0.35600000000000004,112.818
1301,0.46799999999999997,0.607,-11.367,0.0336,0.07200000000000001,0.000852,0.8859999999999999,98.429
1302,0.611,0.6829999999999999,-9.872,0.426,0.0535,4.23e-06,0.65,133.149
1303,0.486,0.48700000000000004,-11.633,0.0341,0.445,1.4400000000000001e-05,0.373,81.97200000000001
1304,0.42200000000000004,0.818,-3.9410000000000003,0.0319,1.64e-05,0.0137,0.228,149.045
1305,0.465,0.958,-4.247,0.0418,0.000156,0.00011100000000000001,0.615,141.214
1306,0.268,0.45899999999999996,-6.94,0.0346,0.37799999999999995,0.0,0.175,64.17699999999999
1307,0.35100000000000003,0.8220000000000001,-5.337000000000001,0.0408,0.000185,0.000117,0.158,105.50299999999999
1308,0.40700000000000003,0.8759999999999999,-4.145,0.0529,0.000254,0.00265,0.521,116.335
1309,0.65,0.306,-9.443,0.0393,0.57,7.07e-06,0.605,118.068
1310,0.441,0.97,-2.1,0.0708,0.192,1.68e-06,0.5,128.289
1311,0.515,0.43,-9.935,0.0369,0.0102,0.00014099999999999998,0.10400000000000001,91.84100000000001
1312,0.619,0.722,-6.414,0.0275,0.41600000000000004,0.000183,0.7929999999999999,112.064
1313,0.395,0.307,-13.508,0.0277,0.938,9.87e-05,0.341,100.01100000000001
1314,0.741,0.231,-18.91,0.0415,0.551,0.747,0.547,103.994
1315,0.431,0.375,-15.142000000000001,0.0347,0.391,0.721,0.258,128.153
1316,0.45399999999999996,0.65,-10.191,0.0437,0.40700000000000003,0.0498,0.72,120.154
1317,0.52,0.41100000000000003,-12.536,0.025,0.20199999999999999,0.153,0.28,75.235
1318,0.578,0.15,-17.335,0.0334,0.243,0.00707,0.121,135.33100000000002
1319,0.716,0.499,-15.457,0.0354,0.0235,0.449,0.42,116.97399999999999
1320,0.615,0.55,-13.857999999999999,0.0349,0.0546,0.191,0.5489999999999999,95.485
1321,0.321,0.9740000000000001,-2.792,0.0789,5.550000000000001e-05,0.0154,0.519,121.56700000000001
1322,0.276,0.622,-13.08,0.0461,0.0284,0.133,0.784,81.143
1323,0.273,0.688,-10.883,0.0326,9.48e-05,0.0504,0.34700000000000003,100.07700000000001
1324,0.527,0.941,-4.213,0.0377,0.00594,2.8899999999999998e-05,0.7929999999999999,99.63600000000001
1325,0.55,0.9129999999999999,-3.1039999999999996,0.0661,0.00564,0.0,0.581,126.10600000000001
1326,0.722,0.895,-3.6839999999999997,0.11800000000000001,0.10099999999999999,1.27e-06,0.963,143.38299999999998
1327,0.5589999999999999,0.345,-13.495999999999999,0.0459,0.0576,0.000105,0.45799999999999996,84.581
1328,0.5529999999999999,0.36200000000000004,-11.218,0.0263,0.0458,6.01e-06,0.158,142.352
1329,0.534,0.7490000000000001,-12.690999999999999,0.0346,0.00143,0.221,0.595,105.29299999999999
1330,0.54,0.584,-9.579,0.0254,0.0108,0.00296,0.244,139.261
1331,0.305,0.8320000000000001,-7.981,0.0398,0.000332,2.4e-05,0.585,100.677
1332,0.466,0.833,-4.215,0.304,0.0266,0.0,0.6609999999999999,88.785
1333,0.557,0.442,-7.224,0.0243,0.731,1.4599999999999999e-05,0.213,146.27700000000002
1334,0.282,0.605,-4.916,0.0294,0.0047,0.00144,0.0783,103.929
1335,0.322,0.28,-9.367,0.0281,0.46799999999999997,1.1e-06,0.175,85.794
1336,0.667,0.5479999999999999,-7.8020000000000005,0.0262,0.7440000000000001,0.0122,0.29,112.54899999999999
1337,0.5329999999999999,0.376,-11.913,0.0393,0.0302,0.248,0.187,165.007
1338,0.21600000000000003,0.9520000000000001,-7.481,0.33799999999999997,0.000273,0.00011999999999999999,0.45299999999999996,192.612
1339,0.757,0.868,-9.326,0.062,0.41100000000000003,0.00221,0.815,138.923
1340,0.557,0.8859999999999999,-4.196000000000001,0.0498,0.000595,9.84e-05,0.17,114.025
1341,0.508,0.887,-12.377,0.0661,0.0099,0.392,0.7240000000000001,122.655
1342,0.43799999999999994,0.805,-6.237,0.0624,0.00255,5.6899999999999994e-05,0.564,113.25299999999999
1343,0.38,0.988,-2.042,0.0639,2.64e-05,7.859999999999999e-05,0.769,186.113
1344,0.613,0.953,-3.435,0.0855,0.00148,0.000582,0.537,105.046
1345,0.486,0.731,-8.789,0.0924,0.00108,0.0011,0.831,117.022
1346,0.488,0.782,-8.866,0.0691,0.205,0.6659999999999999,0.591,146.023
1347,0.617,0.922,-3.4739999999999998,0.0744,0.00024700000000000004,0.38799999999999996,0.6,132.059
1348,0.5,0.8240000000000001,-5.846,0.0388,0.00016,0.00161,0.539,120.125
1349,0.441,0.9079999999999999,-4.627,0.115,0.000183,0.00328,0.632,145.439
1350,0.535,0.968,-3.952,0.0658,0.0008939999999999999,0.0127,0.384,110.964
1351,0.307,0.433,-10.057,0.028999999999999998,0.38799999999999996,9.08e-05,0.22399999999999998,160.9
1352,0.45399999999999996,0.922,-4.499,0.0402,4.48e-05,0.000664,0.755,169.824
1353,0.249,0.8340000000000001,-8.21,0.0577,0.0738,9.48e-05,0.33799999999999997,118.223
1354,0.623,0.449,-13.333,0.0253,0.212,0.0,0.5720000000000001,84.383
1355,0.446,0.764,-5.042,0.033,0.00135,0.0,0.5429999999999999,172.09400000000002
1356,0.545,0.865,-5.707999999999999,0.0286,0.006640000000000001,1.1e-05,0.5429999999999999,99.009
1357,0.581,0.887,-3.659,0.0624,0.000504,0.0011099999999999999,0.7240000000000001,90.57799999999999
1358,0.55,0.611,-10.657,0.0443,0.0392,0.0,0.626,168.512
1359,0.667,0.755,-7.246,0.069,0.0966,6.94e-05,0.883,109.535
1360,0.46399999999999997,0.795,-9.267000000000001,0.0926,0.0493,0.00244,0.612,158.691
1361,0.581,0.831,-8.045,0.107,0.0458,0.0,0.885,144.684
1362,0.55,0.914,-2.8310000000000004,0.0425,3.53e-05,0.322,0.825,134.958
1363,0.601,0.8590000000000001,-5.263,0.0276,0.000359,0.00124,0.446,125.145
1364,0.706,0.713,-5.5120000000000005,0.0301,0.0596,0.0,0.544,102.037
1365,0.742,0.833,-6.462999999999999,0.115,0.079,0.0,0.816,113.375
1366,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.72,116.76100000000001
1367,0.7340000000000001,0.977,-4.756,0.0319,0.498,0.0,0.9670000000000001,123.28399999999999
1368,0.693,0.49700000000000005,-7.316,0.11900000000000001,0.679,0.0,0.473,81.308
1369,0.555,0.757,-7.867999999999999,0.0601,0.10300000000000001,1.16e-06,0.5820000000000001,129.607
1370,0.366,0.885,-5.915,0.0473,0.0008759999999999999,0.0449,0.385,99.48899999999999
1371,0.5379999999999999,0.9079999999999999,-6.277,0.0435,0.00293,0.124,0.665,137.416
1372,0.465,0.865,-9.573,0.098,0.018000000000000002,0.00135,0.677,117.52799999999999
1373,0.5329999999999999,0.376,-11.913,0.0393,0.0302,0.248,0.187,165.007
1374,0.536,0.9009999999999999,-7.211,0.0374,0.00145,0.0186,0.6659999999999999,87.559
1375,0.428,0.688,-9.718,0.0359,0.0295,0.0077,0.745,126.823
1376,0.444,0.556,-8.583,0.0678,0.16699999999999998,0.00172,0.235,123.96600000000001
1377,0.815,0.43799999999999994,-14.522,0.0346,0.21600000000000003,0.000466,0.552,108.965
1378,0.47200000000000003,0.366,-12.595,0.0286,0.15,0.308,0.171,127.167
1379,0.653,0.635,-8.943999999999999,0.0284,0.287,1.6899999999999997e-05,0.643,98.14200000000001
1380,0.45799999999999996,0.9570000000000001,-3.82,0.0569,7.900000000000001e-05,0.879,0.325,97.919
1381,0.379,0.836,-6.215,0.0967,0.0139,2.8999999999999997e-05,0.335,150.284
1382,0.47200000000000003,0.946,-4.591,0.145,0.0372,0.0,0.486,177.489
1383,0.618,0.972,-2.358,0.0945,0.0275,0.0156,0.639,136.036
1384,0.5329999999999999,0.991,-2.52,0.11699999999999999,0.00062,0.7509999999999999,0.361,147.01
1385,0.43,0.627,-8.237,0.0318,0.00036899999999999997,0.0601,0.239,124.609
1386,0.36200000000000004,0.775,-8.293,0.034,0.0121,0.376,0.168,89.165
1387,0.478,0.977,-4.106,0.0901,0.000964,0.00778,0.503,89.381
1388,0.43200000000000005,0.7509999999999999,-5.124,0.0423,0.0134,4.58e-06,0.7759999999999999,171.85
1389,0.466,0.907,-5.905,0.0724,0.0353,2.6899999999999997e-05,0.608,151.966
1390,0.431,0.9470000000000001,-6.011,0.0752,0.000779,0.00025299999999999997,0.365,96.539
1391,0.449,0.642,-10.527000000000001,0.0487,0.0060799999999999995,0.00707,0.586,113.63799999999999
1392,0.5920000000000001,0.909,-6.287999999999999,0.055,0.000726,0.000398,0.517,123.086
1393,0.516,0.805,-7.629,0.0474,0.00426,6.58e-06,0.516,138.20600000000002
1394,0.6579999999999999,0.726,-7.51,0.0856,0.0021100000000000003,0.00229,0.8740000000000001,129.715
1395,0.6659999999999999,0.667,-9.305,0.0371,0.043,0.0005,0.679,134.219
1396,0.41,0.7979999999999999,-8.181000000000001,0.0582,0.222,6.06e-06,0.705,184.47400000000002
1397,0.6859999999999999,0.607,-8.964,0.0368,0.000194,0.0,0.436,123.258
1398,0.145,0.961,-5.966,0.207,0.00454,0.0392,0.141,94.898
1399,0.7,0.434,-9.562999999999999,0.084,0.599,0.0,0.57,81.149
1400,0.433,0.7440000000000001,-8.97,0.0449,9.84e-06,7.730000000000001e-05,0.595,157.18
1401,0.768,0.7440000000000001,-11.267000000000001,0.0338,0.0218,0.7120000000000001,0.963,127.036
1402,0.67,0.753,-5.058,0.0383,0.0208,2.71e-06,0.555,90.385
1403,0.434,0.9179999999999999,-7.978,0.0831,0.0362,0.055,0.57,168.042
1404,0.45899999999999996,0.925,-4.247,0.045,1.63e-05,9.2e-06,0.515,135.994
1405,0.562,0.715,-8.62,0.0421,0.000244,0.652,0.5329999999999999,90.008
1406,0.5589999999999999,0.767,-7.252000000000001,0.0369,0.00037799999999999997,7.62e-06,0.773,129.819
1407,0.461,0.9670000000000001,-6.103,0.042,0.000161,0.00811,0.433,140.467
1408,0.579,0.8240000000000001,-8.71,0.03,0.00206,0.00903,0.635,123.331
1409,0.304,0.301,-9.792,0.0305,0.376,2.8300000000000003e-05,0.151,81.439
1410,0.547,0.5429999999999999,-16.041,0.0342,0.507,0.136,0.595,104.82799999999999
1411,0.419,0.852,-7.78,0.0495,0.00251,0.0044,0.259,100.434
1412,0.7,0.418,-11.238,0.033,0.655,0.0,0.721,119.62700000000001
1413,0.48100000000000004,0.262,-15.73,0.0414,0.735,0.0114,0.375,122.883
1414,0.298,0.825,-8.052999999999999,0.0408,0.00541,1.4599999999999999e-05,0.54,75.592
1415,0.45299999999999996,0.871,-12.004000000000001,0.0345,0.00045099999999999996,0.298,0.748,170.011
1416,0.444,0.703,-9.443,0.0641,0.00112,0.0761,0.419,106.228
1417,0.358,0.48,-11.79,0.0849,0.521,0.00428,0.35600000000000004,120.31700000000001
1418,0.34600000000000003,0.765,-8.558,0.0413,0.00229,7.54e-06,0.644,106.463
1419,0.26899999999999996,0.551,-8.456,0.0274,0.0307,0.0006190000000000001,0.20199999999999999,144.408
1420,0.716,0.499,-15.457,0.0354,0.0235,0.449,0.42,116.97399999999999
1421,0.5539999999999999,0.816,-7.871,0.0353,0.000526,0.000711,0.36200000000000004,131.409
1422,0.345,0.531,-12.708,0.0305,0.00642,7.28e-06,0.49,176.30200000000002
1423,0.631,0.932,-4.1419999999999995,0.0354,0.0436,0.13699999999999998,0.971,122.429
1424,0.489,0.7240000000000001,-8.367,0.0352,0.313,0.185,0.15,117.292
1425,0.633,0.823,-5.792000000000001,0.0287,0.0516,0.000496,0.444,115.10700000000001
1426,0.527,0.838,-6.013,0.0323,0.0206,0.000662,0.721,117.454
1427,0.579,0.9540000000000001,-3.947,0.0558,0.583,0.0,0.583,93.448
1428,0.262,0.777,-8.671,0.0632,0.0109,0.113,0.264,152.5
1429,0.469,0.537,-10.421,0.152,0.0241,0.00201,0.7829999999999999,124.193
1430,0.504,0.354,-11.3,0.0339,0.29,4.71e-06,0.292,140.87
1431,0.507,0.588,-4.881,0.0641,0.0359,0.000129,0.637,170.889
1432,0.485,0.32799999999999996,-11.853,0.0254,0.00596,0.0032,0.138,79.766
1433,0.619,0.67,-10.322000000000001,0.0353,0.00165,0.0109,0.777,129.269
1434,0.298,0.895,-7.647,0.0547,0.0283,0.0057399999999999994,0.544,173.737
1435,0.757,0.868,-9.326,0.062,0.41100000000000003,0.00221,0.815,138.923
1436,0.491,0.738,-7.04,0.0332,0.0146,0.16,0.506,148.002
1437,0.289,0.813,-3.49,0.0388,0.0316,0.0121,0.397,108.125
1438,0.441,0.909,-6.0920000000000005,0.0465,0.0121,0.377,0.7829999999999999,104.81
1439,0.258,0.98,-5.945,0.124,8.45e-05,0.00365,0.35,86.79799999999999
1440,0.43700000000000006,0.892,-5.587000000000001,0.0556,0.000133,1.74e-05,0.239,148.498
1441,0.604,0.611,-9.484,0.0238,0.00164,0.000349,0.5589999999999999,101.428
1442,0.33899999999999997,0.8909999999999999,-6.527,0.0522,3.2200000000000003e-05,0.115,0.542,102.925
1443,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.72,116.76100000000001
1444,0.519,0.77,-8.788,0.0809,0.0675,3.48e-06,0.9209999999999999,158.29
1445,0.396,0.8170000000000001,-7.282,0.045,0.00228,0.00417,0.0992,90.264
1446,0.578,0.8170000000000001,-6.542000000000001,0.0363,0.183,3.06e-06,0.726,141.621
1447,0.674,0.789,-6.903,0.0676,0.0017800000000000001,0.0071,0.9179999999999999,129.804
1448,0.499,0.873,-3.9019999999999997,0.0386,0.00468,0.0,0.8640000000000001,142.726
1449,0.621,0.8340000000000001,-10.068,0.0557,0.000779,0.456,0.937,143.97299999999998
1450,0.615,0.616,-10.39,0.133,0.0399,0.000129,0.836,170.77599999999998
1451,0.249,0.7140000000000001,-9.421,0.0703,0.102,0.0203,0.294,201.396
1452,0.307,0.635,-8.957,0.0339,0.0154,0.00483,0.304,166.97299999999998
1453,0.436,0.8759999999999999,-4.902,0.0647,3.3299999999999996e-05,0.00010400000000000001,0.512,157.04399999999998
1454,0.433,0.8540000000000001,-3.8680000000000003,0.0483,0.000336,0.000177,0.368,89.4
1455,0.379,0.882,-6.337999999999999,0.0439,4e-06,0.7240000000000001,0.46299999999999997,86.78200000000001
1456,0.687,0.513,-8.389,0.0793,0.0104,0.312,0.564,128.461
1457,0.377,0.9420000000000001,-4.543,0.07,0.0009199999999999999,8.88e-05,0.348,129.955
1458,0.364,0.925,-4.224,0.0659,6.01e-05,0.000251,0.301,153.981
1459,0.43,0.955,-4.7669999999999995,0.0424,0.000807,0.0,0.366,172.975
1460,0.696,0.677,-4.178,0.0554,0.0008550000000000001,0.00024700000000000004,0.551,150.125
1461,0.583,0.978,-3.321,0.0644,0.00044800000000000005,0.00207,0.41700000000000004,109.971
1462,0.67,0.912,-4.0489999999999995,0.0523,0.0264,0.187,0.527,102.941
1463,0.569,0.945,-4.473,0.0353,3.05e-05,0.044000000000000004,0.809,116.038
1464,0.622,0.502,-8.79,0.0279,0.00117,0.145,0.0781,102.99600000000001
1465,0.486,0.7559999999999999,-6.176,0.0366,8.03e-05,0.000666,0.0903,104.28
1466,0.755,0.78,-4.775,0.0736,0.0104,0.0,0.742,118.01
1467,0.32799999999999996,0.762,-8.651,0.0476,0.0342,0.008759999999999999,0.27399999999999997,125.75
1468,0.7020000000000001,0.8009999999999999,-3.075,0.0314,0.0224,0.0,0.963,131.953
1469,0.653,0.9640000000000001,-4.261,0.0582,0.00316,0.00512,0.87,126.928
1470,0.618,0.741,-5.18,0.0277,0.336,0.0,0.722,112.029
1471,0.531,0.909,-10.802999999999999,0.0626,0.00165,2.85e-06,0.851,103.704
1472,0.41,0.893,-4.3469999999999995,0.0342,0.000714,0.0,0.688,174.648
1473,0.606,0.769,-9.215,0.0713,0.14,1.64e-05,0.593,121.042
1474,0.515,0.8640000000000001,-5.3839999999999995,0.0478,0.00182,7.32e-05,0.23199999999999998,153.966
1475,0.5479999999999999,0.531,-9.737,0.0281,0.255,6.19e-05,0.547,99.046
1476,0.264,0.609,-10.992,0.0655,0.111,0.311,0.862,185.875
1477,0.278,0.6759999999999999,-8.821,0.0371,0.00042300000000000004,0.0008990000000000001,0.494,104.545
1478,0.46399999999999997,0.955,-5.55,0.0556,0.000194,0.611,0.312,124.993
1479,0.17,0.953,-5.125,0.115,8.39e-06,0.0241,0.392,203.025
1480,0.703,0.826,-7.178999999999999,0.0341,0.0322,0.00629,0.945,103.564
1481,0.40399999999999997,0.9690000000000001,-2.938,0.195,8.51e-05,0.0114,0.29,173.878
1482,0.5489999999999999,0.9690000000000001,-2.763,0.049,1.1599999999999999e-05,0.106,0.348,101.055
1483,0.695,0.8759999999999999,-4.262,0.0553,0.0009960000000000001,6.89e-06,0.941,89.954
1484,0.5529999999999999,0.991,-3.7030000000000003,0.0925,4.44e-05,0.0695,0.324,114.92
1485,0.573,0.5920000000000001,-6.724,0.13,0.44,4.17e-06,0.7070000000000001,144.408
1486,0.419,0.574,-12.220999999999998,0.08900000000000001,0.102,0.462,0.345,129.26
1487,0.664,0.171,-20.730999999999998,0.0452,0.3,0.00108,0.37799999999999995,128.631
1488,0.596,0.17,-19.58,0.043,0.256,4.39e-05,0.486,128.585
1489,0.321,0.479,-11.395,0.049,0.0762,0.00471,0.139,109.23899999999999
1490,0.214,0.9259999999999999,-4.4910000000000005,0.0759,4.5600000000000004e-05,0.0,0.369,171.84599999999998
1491,0.406,0.755,-4.107,0.0549,1.7899999999999998e-05,0.00396,0.49200000000000005,111.81299999999999
1492,0.731,0.867,-5.881,0.032,0.0395,0.0,0.7759999999999999,104.01899999999999
1493,0.473,0.5660000000000001,-6.242000000000001,0.0487,0.0451,0.597,0.44299999999999995,85.925
1494,0.701,0.943,-2.986,0.0456,0.0747,0.0,0.7909999999999999,128.99200000000002
1495,0.542,0.905,-5.653,0.054000000000000006,0.00172,0.0104,0.374,153.398
1496,0.315,0.534,-7.5520000000000005,0.031,0.000825,0.10800000000000001,0.28300000000000003,116.891
1497,0.37799999999999995,0.725,-12.145,0.0638,0.439,0.0261,0.841,131.641
1498,0.45899999999999996,0.727,-11.777000000000001,0.0303,0.00614,0.0652,0.955,149.231
1499,0.336,0.941,-8.606,0.0455,0.107,0.0043100000000000005,0.932,172.333
1500,0.665,0.335,-16.27,0.0441,0.8490000000000001,0.00011999999999999999,0.5539999999999999,146.191
1501,0.415,0.653,-11.787,0.054000000000000006,0.475,0.469,0.23399999999999999,114.363
1502,0.58,0.885,-5.154,0.0715,0.1,0.00157,0.7879999999999999,145.405
1503,0.599,0.304,-12.947000000000001,0.0549,0.522,0.0010199999999999999,0.6629999999999999,201.94
1504,0.64,0.922,-6.2829999999999995,0.0385,0.0036899999999999997,0.055,0.716,125.105
1505,0.648,0.8959999999999999,-4.254,0.040999999999999995,0.0013800000000000002,0.000819,0.46799999999999997,128.115
1506,0.491,0.966,-3.9739999999999998,0.0463,9.120000000000001e-05,0.34600000000000003,0.223,95.141
1507,0.501,0.76,-5.8020000000000005,0.0343,0.00268,0.0616,0.138,83.046
1508,0.67,0.755,-7.416,0.031,0.00035800000000000003,0.244,0.813,111.984
1509,0.637,0.6579999999999999,-5.775,0.0291,0.009179999999999999,0.00229,0.32799999999999996,96.072
1510,0.624,0.904,-4.774,0.0479,0.00112,0.0231,0.649,130.153
1511,0.425,0.435,-5.25,0.0264,0.925,0.0,0.345,80.768
1512,0.54,0.423,-8.799,0.0283,0.294,0.0884,0.353,150.135
1513,0.715,0.6890000000000001,-8.065,0.028999999999999998,0.0143,0.000192,0.852,111.50399999999999
1514,0.7959999999999999,0.872,-6.722,0.0573,0.287,0.0,0.866,129.894
1515,0.62,0.39799999999999996,-15.675999999999998,0.0303,0.556,6.91e-06,0.677,106.265
1516,0.799,0.6459999999999999,-12.579,0.146,0.354,8.41e-06,0.763,89.85799999999999
1517,0.647,0.5820000000000001,-9.538,0.0755,0.41,1.93e-06,0.915,167.396
